transaction_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,product_first_sold_date,product_id
3535,685,2017-07-04,True,Approved,2091.47,388.92,41167.0,40
3536,1691,2017-12-28,True,Approved,441.49,84.99,38991.0,31
3537,1746,2017-05-17,True,Approved,1403.5,954.82,42688.0,5
3538,91,2017-12-21,True,Approved,1231.15,161.6,41345.0,45
3539,1531,2017-11-18,False,Approved,1403.5,954.82,42688.0,5
3540,214,2017-10-06,True,Approved,478.16,298.72,34143.0,31
3541,2030,2017-05-05,True,Approved,1812.75,582.48,40336.0,4
3542,514,2017-08-29,True,Approved,1661.92,1479.11,40670.0,13
3543,339,2017-08-22,True,Approved,1793.43,248.82,36146.0,21
3544,2788,2017-07-29,False,Approved,748.17,448.9,33552.0,28
3545,745,2017-07-05,False,Approved,642.7,211.37,40336.0,5
3546,92,2017-11-16,True,Approved,1231.15,161.6,34170.0,45
3547,370,2017-08-05,False,Approved,1765.3,709.48,42218.0,4
3548,3448,2017-11-11,True,Approved,1403.5,954.82,42688.0,5
3549,2260,2017-07-09,False,Approved,1769.64,108.76,40672.0,45
3550,663,2017-10-18,True,Approved,1151.96,649.49,39427.0,31
3551,1656,2017-04-08,True,Approved,235.63,125.07,36367.0,22
3552,3431,2017-02-07,False,Approved,1842.92,1105.75,34996.0,27
3553,2190,2017-11-19,False,Approved,1216.14,1082.36,33455.0,16
3554,2432,2017-11-28,True,Approved,478.16,298.72,34143.0,31
3555,162,2017-09-23,True,Approved,1555.58,818.01,37873.0,15
3556,2468,2017-12-09,False,Approved,544.05,376.84,38647.0,11
3557,2203,2017-08-04,False,Approved,2091.47,388.92,38573.0,40
3558,2531,2017-12-25,True,Approved,1403.5,954.82,42688.0,5
3559,2521,2017-06-05,True,Approved,1992.93,762.63,36334.0,45
3560,1449,2017-04-08,True,Approved,230.91,173.18,39031.0,5
3561,39,2017-09-23,False,Approved,748.17,448.9,33552.0,28
3562,1295,2017-08-22,False,Approved,533.51,400.13,41064.0,37
3563,1736,2017-11-06,True,Approved,1289.85,74.51,39427.0,29
3564,1153,2017-07-03,True,Approved,12.01,7.21,34165.0,17
3565,1788,2017-03-19,False,Approved,742.54,667.4,41701.0,18
3566,2150,2017-09-16,False,Approved,742.54,667.4,41701.0,18
3567,1995,2017-08-22,True,Approved,183.86,137.9,36146.0,22
3568,2154,2017-08-06,True,Approved,1466.68,363.25,41701.0,48
3569,248,2017-06-08,False,Approved,2091.47,388.92,41167.0,40
3570,2697,2017-11-27,True,Approved,1469.44,596.55,41047.0,40
3571,1929,2017-11-15,True,Approved,202.62,151.96,42458.0,30
3572,243,2017-02-28,False,Approved,2005.66,1203.4,39915.0,20
3573,1115,2017-06-03,False,Approved,1458.17,874.9,39427.0,20
3574,967,2017-10-25,False,Approved,1466.68,363.25,37838.0,48
3575,2240,2017-05-31,False,Approved,742.54,667.4,41701.0,18
3576,1434,2017-01-27,False,Approved,945.04,507.58,35052.0,29
3577,1460,2017-10-20,False,Approved,2091.47,388.92,42696.0,40
3578,2454,2017-01-14,False,Approved,2091.47,388.92,33549.0,40
3579,1447,2017-09-24,False,Approved,1415.01,1259.36,37626.0,46
3580,2915,2017-06-30,False,Approved,590.26,525.33,40487.0,0
3581,3320,2017-05-19,False,Approved,688.63,612.88,34244.0,8
3582,3324,2017-11-20,True,Approved,1720.7,1531.42,39915.0,35
3583,1578,2017-11-03,True,Approved,1403.5,954.82,41245.0,5
3584,3141,2017-09-07,True,Approved,416.98,312.74,41064.0,25
3585,3030,2017-09-27,True,Approved,100.35,75.26,36367.0,31
3586,2248,2017-05-17,True,Approved,1807.45,778.69,42145.0,45
3587,2821,2017-04-13,True,Approved,1024.66,614.8,35378.0,28
3588,910,2017-04-02,False,Approved,1362.99,57.74,34079.0,47
3589,2586,2017-01-03,True,Approved,752.64,205.36,35667.0,45
3590,1788,2017-12-01,True,Approved,360.4,270.3,38859.0,15
3591,2842,2017-03-12,False,Approved,1198.46,381.1,36145.0,15
3592,371,2017-03-04,False,Approved,1065.03,230.09,36833.0,45
3593,116,2017-11-15,False,Approved,1466.68,363.25,42560.0,48
3594,2534,2017-01-28,False,Approved,1386.84,1234.29,40303.0,42
3595,2717,2017-03-11,True,Approved,1466.68,363.25,41701.0,48
3596,1710,2017-01-03,True,Approved,1172.78,1043.77,37539.0,43
3597,451,2017-03-21,True,Approved,2083.94,675.03,41533.0,32
3598,300,2017-01-27,False,Approved,543.39,407.54,42696.0,11
3599,2817,2017-12-15,True,Approved,1538.99,829.65,34115.0,1
3600,3411,2017-04-29,True,Approved,1793.43,248.82,40336.0,21
3601,2185,2017-07-23,True,Approved,1292.84,13.44,39915.0,45
3602,3202,2017-06-02,True,Approved,1403.5,954.82,33549.0,5
3603,1133,2017-10-16,False,Approved,1469.44,596.55,41047.0,40
3604,650,2017-11-07,True,Approved,642.31,513.85,38482.0,44
3605,256,2017-01-05,False,Approved,1024.66,614.8,42404.0,28
3606,3334,2017-09-14,True,Approved,1024.66,614.8,35160.0,28
3607,1614,2017-07-22,True,Approved,12.01,7.21,39880.0,17
3608,1844,2017-06-23,False,Cancelled,1842.92,1105.75,34996.0,27
3609,1120,2017-11-20,True,Approved,230.91,173.18,39031.0,5
3610,758,2017-12-03,False,Approved,290.62,215.14,35667.0,37
3611,1438,2017-04-08,True,Approved,1024.66,614.8,34244.0,28
3612,608,2017-06-13,True,Approved,2005.66,1203.4,34170.0,20
3613,562,2017-11-24,False,Approved,642.7,211.37,37337.0,5
3614,2743,2017-05-12,False,Approved,1179.0,707.4,41434.0,2
3615,1223,2017-11-26,False,Approved,71.49,53.62,38573.0,31
3616,808,2017-05-14,True,Approved,1289.85,74.51,41009.0,29
3617,2397,2017-10-25,False,Approved,1311.44,1167.18,38750.0,6
3618,2755,2017-09-17,True,Approved,642.7,211.37,40618.0,5
3619,3258,2017-07-02,True,Approved,1810.0,1610.9,40672.0,19
3620,3015,2017-08-02,False,Approved,1292.84,13.44,42226.0,45
3621,3035,2017-10-05,False,Approved,642.31,513.85,41922.0,44
3622,49,2017-08-08,True,Approved,1762.96,950.52,41848.0,45
3623,2308,2017-02-20,True,Approved,1810.0,1610.9,39427.0,19
3624,1074,2017-02-07,False,Approved,358.39,215.03,38002.0,38
3625,2549,2017-06-18,False,Approved,2091.47,388.92,41167.0,40
3626,887,2017-11-21,False,Approved,1227.34,770.89,34556.0,22
3627,268,2017-09-05,False,Approved,2005.66,1203.4,41009.0,20
3628,1719,2017-11-25,False,Approved,499.53,388.72,37668.0,41
3629,514,2017-07-30,False,Approved,1810.0,1610.9,41848.0,19
3630,2684,2017-07-07,False,Approved,1992.93,762.63,34115.0,45
3631,773,2017-08-23,False,Approved,1466.68,363.25,38693.0,48
3632,2916,2017-06-21,True,Approved,499.53,388.72,37698.0,41
3633,3291,2017-04-22,True,Approved,1129.13,677.48,38573.0,2
3634,784,2017-08-09,True,Approved,748.17,448.9,36361.0,28
3635,1859,2017-10-15,True,Approved,1483.2,99.59,38647.0,31
3636,3186,2017-02-10,True,Approved,1793.43,248.82,40336.0,21
3637,1495,2017-12-27,True,Approved,575.27,431.45,39880.0,31
3638,1660,2017-06-19,True,Approved,499.53,388.72,36334.0,41
3639,1037,2017-07-25,False,Approved,586.45,521.94,33429.0,16
3640,2019,2017-06-03,True,Approved,2091.47,388.92,41167.0,40
3641,2184,2017-06-07,True,Approved,1024.66,614.8,35378.0,28
3642,1615,2017-11-05,False,Approved,1073.07,933.84,41533.0,23
3643,2069,2017-03-11,False,Approved,1807.45,778.69,34996.0,45
3644,506,2017-10-13,False,Approved,1775.81,1580.47,40303.0,42
3645,2679,2017-05-17,False,Approved,586.45,521.94,33429.0,16
3646,1530,2017-03-20,True,Approved,1458.17,874.9,39427.0,20
3647,1190,2017-03-10,True,Approved,958.74,748.9,35160.0,14
3648,1780,2017-02-05,True,Approved,60.34,45.26,34165.0,45
3649,964,2017-02-25,True,Approved,71.16,56.93,42172.0,21
3650,1165,2017-10-13,False,Approved,183.86,137.9,35707.0,22
3651,2601,2017-11-24,True,Approved,100.35,75.26,36367.0,31
3652,1645,2017-07-15,True,Approved,183.86,137.9,33259.0,22
3653,766,2017-06-17,False,Approved,795.34,101.58,35707.0,22
3654,1988,2017-08-17,True,Approved,1311.44,1167.18,36498.0,6
3655,3355,2017-08-13,True,Approved,1071.23,380.74,35160.0,30
3656,1905,2017-06-29,True,Approved,202.62,151.96,42458.0,30
3657,2771,2017-05-18,True,Approved,1024.66,614.8,38647.0,28
3658,759,2017-09-05,False,Approved,912.52,141.4,42295.0,22
3659,2561,2017-02-05,True,Approved,1762.96,950.52,41848.0,45
3660,75,2017-08-21,False,Approved,752.64,205.36,42218.0,45
3661,701,2017-04-16,True,Approved,742.54,667.4,41701.0,18
3662,1927,2017-09-07,False,Approved,1636.9,44.71,37499.0,22
3663,2142,2017-02-26,True,Approved,1661.92,1479.11,34586.0,13
3664,1593,2017-09-13,True,Approved,1163.89,589.27,42560.0,31
3665,585,2017-01-31,True,Approved,175.89,131.92,41009.0,46
3666,3327,2017-11-04,True,Approved,230.91,173.18,39031.0,5
3667,3193,2017-03-17,False,Approved,1240.31,795.1,40553.0,10
3668,794,2017-04-12,False,Approved,958.74,748.9,35160.0,14
3669,1324,2017-07-09,False,Approved,544.05,376.84,38647.0,11
3670,809,2017-05-09,False,Approved,742.54,667.4,33549.0,18
3671,3007,2017-12-27,False,Approved,100.35,75.26,36367.0,31
3672,2404,2017-03-14,False,Approved,1762.96,950.52,41848.0,45
3673,3255,2017-01-15,True,Approved,1945.43,333.18,37499.0,31
3674,2083,2017-07-10,True,Approved,945.04,507.58,35052.0,29
3675,2523,2017-11-06,True,Approved,795.34,101.58,42295.0,22
3676,1783,2017-11-07,False,Approved,1362.99,57.74,37626.0,47
3677,2443,2017-08-25,True,Approved,1842.92,1105.75,34996.0,27
3678,124,2017-10-09,False,Approved,544.05,376.84,37499.0,11
3679,2681,2017-05-05,True,Approved,980.37,234.43,42560.0,34
3680,3449,2017-06-19,False,Approved,1151.96,649.49,41064.0,31
3681,2857,2017-06-22,True,Approved,1469.44,596.55,33879.0,40
3682,116,2017-07-10,False,Approved,175.89,131.92,42295.0,46
3683,2947,2017-12-02,True,Approved,1769.64,108.76,40672.0,45
3684,3232,2017-05-02,True,Approved,543.39,407.54,37337.0,11
3685,3054,2017-09-03,True,Approved,1129.13,677.48,38573.0,2
3686,2648,2017-08-17,False,Approved,1890.39,260.14,33259.0,47
3687,3378,2017-08-13,True,Approved,2091.47,388.92,41167.0,40
3688,8,2017-09-22,True,Approved,958.74,748.9,41345.0,14
3689,542,2017-11-22,False,Approved,1071.23,380.74,35160.0,30
3690,2799,2017-03-16,False,Approved,2005.66,1203.4,35707.0,20
3691,1138,2017-04-05,True,Approved,1873.97,863.95,35455.0,7
3692,787,2017-06-30,True,Approved,1458.17,874.9,36498.0,20
3693,1181,2017-05-07,False,Approved,586.45,521.94,33429.0,16
3694,2511,2017-10-14,True,Approved,1555.58,818.01,35667.0,15
3695,1816,2017-06-19,True,Approved,202.62,151.96,42458.0,30
3696,2619,2017-10-15,False,Approved,1777.8,820.78,33552.0,24
3697,2998,2017-05-15,False,Approved,1403.5,954.82,41245.0,5
3698,937,2017-12-15,True,Approved,575.27,431.45,41345.0,31
3699,2169,2017-01-06,False,Approved,1945.43,333.18,37499.0,31
3700,125,2017-08-27,False,Cancelled,569.56,528.43,37874.0,4
3701,3173,2017-07-24,False,Approved,1289.85,74.51,35470.0,29
3702,1400,2017-11-04,True,Approved,1071.23,380.74,34165.0,30
3703,1561,2017-01-10,True,Approved,1458.17,874.9,39427.0,20
3704,1056,2017-03-22,False,Approved,958.74,748.9,38693.0,14
3705,1330,2017-10-16,True,Approved,1071.23,380.74,35160.0,30
3706,2736,2017-01-22,True,Approved,1873.97,863.95,41533.0,7
3707,994,2017-04-09,True,Approved,100.35,75.26,36367.0,31
3708,1587,2017-09-07,False,Approved,1977.36,1759.85,42145.0,3
3709,400,2017-06-24,True,Approved,1635.3,993.66,41434.0,4
3710,2069,2017-01-05,False,Approved,2005.66,1203.4,41009.0,20
3711,3256,2017-05-28,True,Approved,1057.51,154.4,34527.0,39
3712,606,2017-11-05,True,Approved,1274.93,764.96,35378.0,2
3713,378,2017-01-23,True,Approved,1362.99,57.74,34079.0,47
3714,2536,2017-05-30,True,Approved,1810.0,1610.9,38991.0,19
3715,1992,2017-03-24,True,Approved,1179.0,707.4,37626.0,2
3716,477,2017-04-09,True,Approved,1362.99,57.74,38693.0,47
3717,723,2017-04-08,True,Approved,642.31,513.85,33429.0,44
3718,3301,2017-10-22,True,Approved,235.63,125.07,38206.0,22
3719,2037,2017-02-12,False,Approved,688.63,612.88,34244.0,8
3720,1899,2017-10-15,False,Approved,1065.03,230.09,36833.0,45
3721,2266,2017-04-13,True,Approved,945.04,507.58,35052.0,29
3722,1504,2017-12-05,True,Approved,642.31,513.85,37873.0,44
3723,2865,2017-08-16,True,Approved,1071.23,380.74,35160.0,30
3724,892,2017-07-10,True,Approved,478.16,298.72,33879.0,31
3725,1731,2017-01-19,False,Approved,1240.31,795.1,42226.0,10
3726,3038,2017-07-04,True,Approved,202.62,151.96,42458.0,30
3727,1148,2017-12-22,False,Approved,202.62,151.96,42458.0,30
3728,223,2017-03-07,False,Approved,1661.92,1479.11,35160.0,13
3729,2094,2017-11-26,False,Approved,1386.84,1234.29,37838.0,42
3730,214,2017-03-26,False,Approved,1775.81,1580.47,40303.0,42
3731,33,2017-05-30,False,Approved,1292.84,13.44,37823.0,45
3732,1671,2017-11-17,True,Approved,1538.99,829.65,34115.0,1
3733,2666,2017-03-17,True,Approved,1977.36,1759.85,40779.0,3
3734,645,2017-09-05,True,Approved,360.4,270.3,42710.0,15
3735,1117,2017-05-26,True,Approved,499.53,388.72,36334.0,41
3736,1227,2017-05-29,False,Approved,945.04,507.58,36498.0,29
3737,3126,2017-05-22,True,Cancelled,543.39,407.54,42696.0,11
3738,912,2017-09-15,False,Approved,363.01,290.41,36367.0,14
3739,2111,2017-12-24,True,Approved,1216.14,1082.36,42696.0,16
3740,1073,2017-10-29,False,Approved,1415.01,1259.36,34556.0,46
3741,3018,2017-11-24,False,Approved,1362.99,57.74,41434.0,47
3742,2378,2017-03-12,True,Approved,1024.66,614.8,35378.0,28
3743,2040,2017-09-25,False,Approved,1216.14,1082.36,37698.0,16
3744,3200,2017-02-26,True,Approved,1216.14,1082.36,33455.0,16
3745,1234,2017-01-19,True,Approved,586.45,521.94,33429.0,16
3746,3173,2017-09-17,False,Approved,1538.99,829.65,33455.0,1
3747,372,2017-10-15,False,Approved,1172.78,1043.77,38002.0,43
3748,37,2017-10-09,False,Approved,1842.92,1105.75,34996.0,27
3749,26,2017-04-15,True,Approved,1172.78,1043.77,38002.0,43
3750,831,2017-12-19,True,Approved,478.16,298.72,34143.0,31
3751,1560,2017-03-17,True,Approved,60.34,45.26,34165.0,45
3752,350,2017-11-16,False,Approved,478.16,298.72,42145.0,31
3753,219,2017-06-21,False,Approved,945.04,507.58,35052.0,29
3754,3437,2017-05-17,True,Approved,1810.0,1610.9,39526.0,19
3755,1550,2017-01-15,False,Approved,575.27,431.45,39880.0,31
3756,1687,2017-05-30,True,Approved,12.01,7.21,34244.0,17
3757,1312,2017-12-04,True,Approved,1129.13,677.48,38573.0,2
3758,2570,2017-09-07,True,Approved,1403.5,954.82,38573.0,5
3759,3071,2017-02-19,True,Approved,1703.52,1516.13,33549.0,26
3760,3308,2017-09-27,True,Approved,2005.66,1203.4,41009.0,20
3761,2991,2017-03-05,False,Approved,1842.92,1105.75,34996.0,27
3762,61,2017-11-13,False,Approved,1466.68,363.25,41701.0,48
3763,1252,2017-05-12,True,Approved,792.9,594.68,36361.0,1
3764,1343,2017-07-17,False,Approved,543.39,407.54,42696.0,11
3765,1,2017-04-06,True,Approved,1577.53,826.51,39526.0,31
3766,2407,2017-06-23,False,Approved,688.63,612.88,39031.0,8
3767,3296,2017-06-23,False,Approved,574.64,459.71,40784.0,33
3768,3151,2017-05-14,True,Approved,1280.28,829.51,35707.0,18
3769,3035,2017-11-10,True,Approved,1292.84,13.44,39915.0,45
3770,2691,2017-08-27,True,Approved,1775.81,1580.47,40303.0,42
3771,375,2017-09-30,False,Approved,1977.36,1759.85,40487.0,3
3772,2756,2017-10-07,True,Approved,1661.92,1479.11,34586.0,13
3773,1976,2017-07-15,False,Approved,1240.31,795.1,40553.0,10
3774,629,2017-02-25,False,Approved,499.53,388.72,36334.0,41
3775,3325,2017-08-12,True,Approved,1227.34,770.89,34556.0,22
3776,2085,2017-01-27,False,Approved,2083.94,675.03,41533.0,32
3777,18,2017-05-11,False,Approved,1274.93,764.96,39298.0,2
3778,1200,2017-08-27,True,Approved,1415.01,1259.36,37626.0,46
3779,2580,2017-04-07,False,Approved,1636.9,44.71,40410.0,22
3780,364,2017-10-05,True,Approved,1466.68,363.25,41701.0,48
3781,3060,2017-10-19,True,Approved,748.17,448.9,36361.0,28
3783,1061,2017-12-06,True,Approved,499.53,388.72,36334.0,41
3784,3200,2017-04-18,True,Approved,1024.66,614.8,35378.0,28
3785,988,2017-05-12,False,Approved,533.51,400.13,41064.0,37
3786,2060,2017-05-31,True,Approved,416.98,312.74,35560.0,25
3787,2346,2017-07-17,False,Approved,795.34,101.58,36668.0,22
3788,44,2017-11-24,True,Approved,945.04,507.58,40618.0,29
3789,1753,2017-11-19,True,Approved,1163.89,589.27,38693.0,31
3790,2831,2017-10-26,False,Approved,441.49,84.99,37220.0,31
3791,1079,2017-03-20,True,Approved,441.49,84.99,34071.0,31
3792,1428,2017-05-14,False,Approved,1873.97,863.95,38859.0,7
3793,187,2017-07-12,False,Approved,774.53,464.72,37698.0,9
3794,2799,2017-05-24,True,Approved,1289.85,74.51,37668.0,29
3795,575,2017-04-26,True,Approved,1635.3,993.66,34556.0,4
3796,3319,2017-06-22,True,Approved,1775.81,1580.47,33455.0,42
3797,3131,2017-10-01,True,Approved,544.05,376.84,37499.0,11
3798,3005,2017-03-14,False,Approved,363.01,290.41,39880.0,14
3799,1686,2017-06-21,False,Approved,360.4,270.3,37499.0,15
3800,1826,2017-08-21,True,Approved,1274.93,764.96,39298.0,2
3801,1906,2017-10-19,False,Approved,544.05,376.84,38647.0,11
3802,2481,2017-09-30,True,Approved,1362.99,57.74,42458.0,47
3803,1808,2017-01-18,True,Approved,1777.8,820.78,41047.0,24
3804,1043,2017-03-20,False,Approved,1555.58,818.01,33429.0,15
3805,1389,2017-09-29,True,Approved,1386.84,1234.29,37838.0,42
3806,2225,2017-04-21,False,Approved,2083.94,675.03,41533.0,32
3807,2870,2017-09-12,False,Approved,100.35,75.26,36367.0,31
3808,2178,2017-05-10,False,Approved,1311.44,1167.18,33888.0,6
3809,756,2017-09-13,True,Approved,71.49,53.62,40784.0,31
3810,743,2017-01-23,True,Approved,1945.43,333.18,33429.0,31
3811,2818,2017-09-15,True,Approved,1061.56,733.58,34170.0,30
3812,2937,2017-08-29,True,Approved,1720.7,1531.42,38991.0,35
3813,2963,2017-11-05,True,Approved,290.62,215.14,37626.0,37
3814,3246,2017-09-03,False,Approved,1148.64,689.18,38482.0,12
3815,1115,2017-10-06,False,Approved,1812.75,582.48,38750.0,4
3816,1565,2017-12-21,True,Approved,1842.92,1105.75,40553.0,27
3817,154,2017-01-20,False,Approved,544.05,376.84,38647.0,11
3818,3212,2017-09-22,False,Approved,1292.84,13.44,42226.0,45
3819,735,2017-04-05,True,Approved,1977.36,1759.85,41064.0,3
3820,2116,2017-07-08,False,Approved,499.53,388.72,33455.0,41
3821,2181,2017-01-30,True,Approved,227.88,136.73,38258.0,20
3822,2622,2017-04-06,False,Approved,795.34,101.58,35470.0,22
3823,1965,2017-03-09,True,Approved,795.34,101.58,40779.0,22
3824,1185,2017-12-21,True,Approved,748.17,448.9,34527.0,28
3825,353,2017-08-25,True,Approved,1362.99,57.74,42560.0,47
3826,728,2017-07-28,False,Approved,1292.84,13.44,42172.0,45
3827,1862,2017-03-22,False,Approved,1555.58,818.01,41533.0,15
3828,3379,2017-10-08,True,Approved,1636.9,44.71,42710.0,22
3829,750,2017-11-02,False,Approved,1280.28,829.51,35470.0,18
3830,772,2017-10-24,False,Approved,1172.78,1043.77,37539.0,43
3831,924,2017-09-12,True,Approved,202.62,151.96,42458.0,30
3832,2726,2017-06-28,False,Approved,1036.59,206.35,33364.0,11
3833,247,2017-06-17,False,Approved,575.27,431.45,34115.0,31
3834,658,2017-08-25,False,Approved,688.63,612.88,36334.0,8
3835,1566,2017-06-14,True,Approved,1894.19,598.76,37823.0,36
3836,577,2017-05-26,False,Approved,1386.84,1234.29,37838.0,42
3837,2059,2017-07-13,True,Approved,100.35,75.26,36367.0,31
3838,2158,2017-02-06,True,Approved,2005.66,1203.4,41009.0,20
3839,3271,2017-02-07,False,Approved,60.34,45.26,36334.0,45
3840,182,2017-10-05,False,Approved,1198.46,381.1,36367.0,15
3841,769,2017-02-27,True,Approved,1775.81,1580.47,41701.0,42
3842,2791,2017-06-02,False,Approved,1636.9,44.71,40410.0,22
3843,2179,2017-03-09,False,Approved,499.53,388.72,36334.0,41
3844,1820,2017-02-12,False,Approved,1894.19,598.76,37823.0,36
3845,50,2017-07-22,True,Approved,543.39,407.54,39031.0,11
3846,3293,2017-03-06,True,Approved,795.34,101.58,35470.0,22
3847,3174,2017-11-09,True,Approved,363.01,290.41,38482.0,14
3848,1287,2017-02-18,False,Approved,1769.64,108.76,39427.0,45
3849,2204,2017-05-15,True,Approved,71.49,53.62,41245.0,31
3850,2524,2017-06-29,False,Approved,1231.15,161.6,34586.0,45
3851,2224,2017-02-12,False,Approved,495.72,297.43,40553.0,38
3852,1614,2017-05-01,True,Approved,590.26,525.33,40487.0,0
3853,143,2017-04-22,False,Approved,980.37,234.43,33549.0,34
3854,1330,2017-04-26,False,Approved,1163.89,589.27,42560.0,31
3855,1401,2017-10-10,True,Approved,1466.68,363.25,41701.0,48
3856,1535,2017-07-14,False,Approved,688.63,612.88,42696.0,8
3857,984,2017-10-13,True,Approved,1403.5,954.82,42688.0,5
3858,403,2017-03-28,True,Approved,1403.5,954.82,42688.0,5
3859,3166,2017-01-23,False,Approved,1577.53,826.51,40618.0,31
3860,840,2017-11-22,False,Approved,1311.44,1167.18,40336.0,6
3861,2415,2017-09-30,False,Approved,71.49,53.62,41245.0,31
3862,2618,2017-07-13,True,Approved,642.7,211.37,37337.0,5
3863,1323,2017-10-15,False,Approved,1061.56,733.58,34143.0,30
3864,1111,2017-06-20,False,Approved,958.74,748.9,41345.0,14
3865,1261,2017-09-30,False,Approved,478.16,298.72,34143.0,31
3866,1417,2017-02-03,False,Approved,642.7,211.37,33888.0,5
3867,1396,2017-07-05,False,Approved,1163.89,589.27,42560.0,31
3868,2070,2017-07-01,False,Approved,642.31,513.85,38482.0,44
3869,1379,2017-12-02,False,Approved,2091.47,388.92,41167.0,40
3870,1368,2017-01-05,True,Approved,752.64,205.36,42218.0,45
3871,2548,2017-02-01,False,Cancelled,416.98,312.74,35560.0,25
3872,1811,2017-11-21,False,Approved,499.53,388.72,36334.0,41
3873,764,2017-10-12,True,Approved,912.52,141.4,36146.0,22
3874,2572,2017-10-12,True,Approved,499.53,388.72,36334.0,41
3875,1232,2017-10-31,True,Approved,912.52,141.4,42295.0,22
3876,1082,2017-06-09,False,Approved,1992.93,762.63,34115.0,45
3877,1009,2017-02-22,True,Approved,1775.81,1580.47,34244.0,42
3879,2155,2017-11-24,True,Approved,1555.58,818.01,37873.0,15
3880,193,2017-01-23,True,Approved,1775.81,1580.47,42560.0,42
3881,2923,2017-06-13,True,Approved,1231.15,161.6,38216.0,45
3882,319,2017-03-05,False,Approved,1842.92,1105.75,38859.0,27
3883,741,2017-07-20,False,Approved,1216.14,1082.36,33455.0,16
3884,562,2017-01-11,False,Approved,12.01,7.21,39880.0,17
3885,1331,2017-09-02,True,Approved,1483.2,99.59,36146.0,31
3886,1006,2017-02-13,False,Approved,590.26,525.33,40487.0,0
3887,3455,2017-02-16,False,Approved,774.53,464.72,37698.0,9
3888,1468,2017-06-20,True,Approved,1415.01,1259.36,37626.0,46
3889,2846,2017-12-15,False,Approved,71.16,56.93,42172.0,21
3890,3154,2017-01-28,False,Approved,1311.44,1167.18,36361.0,6
3891,2247,2017-02-01,True,Approved,1198.46,381.1,36833.0,15
3892,2043,2017-06-14,False,Approved,1240.31,795.1,40553.0,10
3893,2627,2017-08-12,False,Approved,1577.53,826.51,40336.0,31
3894,1366,2017-01-08,True,Approved,441.49,84.99,34071.0,31
3895,343,2017-09-18,False,Cancelled,1292.84,13.44,39915.0,45
3896,2682,2017-07-07,False,Approved,1793.43,248.82,40336.0,21
3897,1703,2017-12-27,False,Approved,1151.96,649.49,41848.0,31
3898,140,2017-06-15,True,Approved,1071.23,380.74,35160.0,30
3899,1733,2017-08-23,False,Approved,2091.47,388.92,41167.0,40
3900,435,2017-09-07,False,Approved,1769.64,108.76,40672.0,45
3901,1642,2017-08-23,False,Approved,360.4,270.3,37873.0,15
3902,3499,2017-06-22,True,Approved,1403.5,954.82,41245.0,5
3903,3177,2017-06-02,False,Approved,1061.56,733.58,34170.0,30
3904,1462,2017-10-10,True,Approved,499.53,388.72,36334.0,41
3905,3323,2017-03-11,True,Approved,416.98,312.74,35560.0,25
3906,3400,2017-05-04,True,Approved,1198.46,381.1,41434.0,15
3907,124,2017-03-07,False,Approved,1061.56,733.58,40487.0,30
3908,2808,2017-09-23,True,Approved,980.37,234.43,38216.0,34
3909,3239,2017-06-19,False,Approved,363.01,290.41,38482.0,14
3910,2822,2017-12-19,False,Approved,1793.43,248.82,36361.0,21
3911,2015,2017-11-10,True,Approved,1129.13,677.48,38573.0,2
3912,1897,2017-05-23,True,Approved,1793.43,248.82,36361.0,21
3913,733,2017-10-14,False,Approved,1163.89,589.27,42560.0,31
3914,737,2017-09-01,True,Approved,1216.14,1082.36,33455.0,16
3915,1207,2017-03-11,True,Approved,60.34,45.26,34165.0,45
3916,2253,2017-08-05,True,Approved,569.56,528.43,42458.0,4
3917,611,2017-04-23,True,Approved,1179.0,707.4,41434.0,2
3918,2269,2017-03-04,True,Approved,1179.0,707.4,35667.0,2
3919,292,2017-09-02,False,Approved,1977.36,1759.85,38647.0,3
3920,832,2017-09-13,False,Approved,290.62,215.14,38339.0,37
3921,2050,2017-12-24,False,Approved,1403.5,954.82,41167.0,5
3922,2433,2017-07-18,False,Approved,1216.14,1082.36,39031.0,16
3923,2837,2017-11-19,True,Approved,1661.92,1479.11,34586.0,13
3924,2791,2017-06-02,True,Approved,958.74,748.9,38693.0,14
3925,1102,2017-10-30,True,Approved,586.45,521.94,38002.0,16
3926,142,2017-06-16,True,Approved,1386.84,1234.29,37838.0,42
3927,2968,2017-06-27,True,Approved,175.89,131.92,37668.0,46
3928,2410,2017-02-04,True,Approved,71.49,53.62,41245.0,31
3929,1864,2017-08-25,False,Approved,543.39,407.54,42696.0,11
3930,3415,2017-10-30,True,Approved,290.62,215.14,37626.0,37
3931,2000,2017-08-16,True,Approved,688.63,612.88,42404.0,8
3932,3026,2017-08-31,True,Approved,1873.97,863.95,40553.0,7
3933,3134,2017-07-25,False,Approved,1890.39,260.14,33259.0,47
3934,2803,2017-09-29,False,Approved,1777.8,820.78,42404.0,24
3935,2923,2017-11-14,False,Approved,748.17,448.9,39031.0,28
3936,2616,2017-02-11,False,Approved,1466.68,363.25,41345.0,48
3937,3304,2017-08-05,False,Approved,100.35,75.26,36367.0,31
3938,993,2017-12-30,False,Approved,1073.07,933.84,35455.0,23
3939,174,2017-09-21,False,Approved,1577.53,826.51,40618.0,31
3940,2747,2017-07-28,False,Approved,1992.93,762.63,34115.0,45
